month,revenue,marketing_spend,operating_expenses,new_customers,total_customers,date,CAC,ARPU,lost_customers,churn_rate,average_lifespan,LTV,burn_rate,runway_months,LTV_CAC_ratio
2081-01-01,14971,5719,12615,110,102290,Jan-2081,51.99090909090909,0.14635839280477075,12.0,0.00011742602160638798,8516.0,1246.3880731254278,3363,29.7,23.97
2081-02-01,23490,4562,16365,156,102428,Feb-2081,29.243589743589745,0.22933182332955832,18.0,0.00017597028057483624,5682.777777777778,1303.2417893544734,-2563,0.0,44.57
2081-03-01,27589,3679,11741,103,102507,Mar-2081,35.71844660194175,0.2691425951398441,24.0,0.0002343109306049127,4267.833333333334,1148.6557389576649,-12169,0.0,32.16
2081-04-01,22951,2236,11052,137,102624,Apr-2081,16.32116788321168,0.2236416432803243,20.0,0.00019510862672793077,5125.35,1146.2416963868102,-9663,0.0,70.23
2081-05-01,22312,6443,14574,117,102711,May-2081,55.06837606837607,0.21723087108488867,30.0,0.0002923292797006548,3420.8,743.1033638071872,-1295,0.0,13.49
2081-06-01,11990,6725,8726,178,102873,Jun-2081,37.78089887640449,0.11655147609188028,16.0,0.00015577688855137229,6419.437500000001,748.1949163045698,3461,28.9,19.8
2081-07-01,15299,3540,11760,104,102947,Jul-2081,34.03846153846154,0.1486104500373979,30.0,0.00029162170831996734,3429.1,509.6000942232411,1,100000.0,14.97
2081-08-01,22997,5943,13806,52,102973,Aug-2081,114.28846153846153,0.2233303875773261,26.0,0.0002525571410531633,3959.5,884.2766696124227,-3248,0.0,7.74
2081-09-01,29956,2363,9875,170,103115,Sep-2081,13.9,0.29051059496678466,28.0,0.00027191593912967476,3677.607142857143,1068.3838391255256,-17718,0.0,76.86
2081-10-01,23472,4368,14993,178,103281,Oct-2081,24.53932584269663,0.22726348505533447,12.0,0.00011637492120448044,8592.916666666666,1952.8561884567343,-4111,0.0,79.58
2081-11-01,14380,2285,12033,151,103416,Nov-2081,15.132450331125828,0.13905005028235476,16.0,0.00015491716772688104,6455.0625,897.5767652007427,-62,0.0,59.31
2081-12-01,14757,2148,13443,87,103484,Dec-2081,24.689655172413794,0.1426017548606548,19.0,0.0001837239885510946,5442.9473684210525,776.1738463510251,834,119.9,31.44
2082-01-01,29097,6037,8989,134,103598,Jan-2082,45.05223880597015,0.28086449545358017,20.0,0.0001932665919369178,5174.2,1453.2490723759145,-14071,0.0,32.26
2082-02-01,20395,6551,11744,182,103770,Feb-2082,35.994505494505496,0.1965404259419871,10.0,9.65269599799224e-05,10359.8,2036.1195046737978,-2100,0.0,56.57
2082-03-01,26241,3766,18878,141,103899,Mar-2082,26.70921985815603,0.2525625848179482,12.0,0.0001156403584851113,8647.5,2184.034952213207,-3597,0.0,81.77
2082-04-01,15588,6895,16611,70,103953,Apr-2082,98.5,0.1499523823266284,16.0,0.00015399570736965708,6493.6875,973.7439107096477,7918,12.6,9.89
2082-05-01,27350,3012,8593,158,104081,May-2082,19.063291139240505,0.26277610707045473,30.0,0.0002885919598279992,3465.1,910.5454886098327,-15745,0.0,47.76
2082-06-01,14944,4831,9774,96,104159,Jun-2082,50.322916666666664,0.14347295960982728,18.0,0.00017294222768805066,5782.277777777777,829.6005060639129,-339,0.0,16.49
2082-07-01,23395,4507,18651,133,104277,Jul-2082,33.88721804511278,0.2243543638578018,15.0,0.00014401059918009966,6943.933333333333,1557.9017456709853,-237,0.0,45.97
2082-08-01,29816,3523,8935,132,104384,Aug-2082,26.689393939393938,0.2856376456161864,25.0,0.00023974606097221823,4171.08,1191.4174708767625,-17358,0.0,44.64
2082-09-01,27072,4785,11808,84,104451,Sep-2082,56.964285714285715,0.25918373208490103,17.0,0.00016286020846106682,6140.235294117648,1591.449099408842,-10479,0.0,27.94
2082-10-01,14243,4556,8331,118,104543,Oct-2082,38.610169491525426,0.1362405899964608,26.0,0.00024892054647633816,4017.3461538461543,547.3256102200127,-1356,0.0,14.18
2082-11-01,19916,5725,19641,178,104703,Nov-2082,32.162921348314605,0.1902142249983286,18.0,0.00017217795548243306,5807.944444444444,1104.7536513333482,5450,18.3,34.35
2082-12-01,19984,6576,15922,189,104870,Dec-2082,34.79365079365079,0.19055974063125775,22.0,0.00021011814370170865,4759.227272727273,906.9171146961173,2514,39.8,26.07
2083-01-01,11759,3601,10702,76,104932,Jan-2083,47.38157894736842,0.1120630503564213,14.0,0.00013349861733574902,7490.714285714285,839.4322922055644,2544,39.3,17.72
2083-02-01,19181,4408,13889,105,105026,Feb-2083,41.98095238095238,0.18263096756993508,11.0,0.00010482979453360271,9539.272727272728,1742.1666080953116,-884,0.0,41.5
2083-03-01,12482,2340,13054,72,105074,Mar-2083,32.5,0.11879247006871348,24.0,0.0002285148439434045,4376.083333333333,519.8457483931959,2912,34.3,16.0
2083-04-01,10951,4817,11868,70,105117,Apr-2083,68.81428571428572,0.10417915275359838,27.0,0.00025696176028322895,3891.62962962963,405.4266776456147,5734,17.4,5.89
